fullId,category,wnsynset,wnlemmas,name,tags
465afaccab733e8998c9608248e79c8c,,n4308138,stand,keyboard stand,"frame,keyboard,metal,stand,standaard,synthesizer"
465cabf0092263d734796e224897d8cd,Toilet,n4453655,"toilet,can,commode,crapper,pot,potty,stool,throne",k      primary trade  elongated bowl toilet with seat,"children,kohler,primary,toliet bowl"
465cb28961d2680bbda72093f9b5aa73,"Chair,Recliner",n2741540,armchair,armchair  v,"armchair,chair,furniture,recliner,relaxation,seat,sit"
465defec1de3115699138974c40a17ee,FoodItem,n7939004,"cocoa,chocolate,hot chocolate,drinking chocolate",cicipopo chocolate doughnuts,starberry fruit chocolate candy dinnre food box doughnut dougnuts flour nice good sweet taste top cream creamed creamy brown brownies cereal breakfast coffee sugar package pakcage special dinner cookie cookies cook cooking coocking king burger mcdonalds katsup ketchup white chocolate dark pillow cicipopo products main course table chair made in china factory cici popo pop tarts toast beer soda drink alcohol martini stomac  blood energy drink  fish meat carbohidranti trash plastic kitchen citken chiken shop shelf fabricated orange banana fruit flavored apple cherry berry barry barrel
465fcf65e686799b2cba66dc6aeabcd4,"Cabinet,Sideboard",n2915411,"buffet,counter,sideboard",stickley no      sideboard with hardware,"craftsman furniture,drawers,shop drawings,sideboard,stickley"
466414995a16c9678d8f815398e7782b,,n4483494,tray,cavity tray for cookies,*
4665049cf0ffe6c142ae953987290bab,Refrigerator,n3278824,"electric refrigerator,fridge",refrigerator,"appliances,fridges,kitchen,kitchen appliances,refrigerators"
466c299a4bb1e811f4866cc150dbacda,ToiletPaper,n15099708,"toilet tissue,toilet paper,bathroom tissue",toilet paper,"aseo,bath,bathroom,de,modern,moderno,papel,paper,rollo,toliet"
466ed029d1acae054199ce3660e593e,"Table,EndTable,_StanfordSceneDBModels,_AttributesTrain",n4386330,table,large end table,"architecture,coffee table,design,domino,end table,solid,swedish,tables,wood"
467293688a8ce5b31f6a5b0146bf3030,"Fish,_Attributes",n2514684,fish,fish,"clownfish,fish,marine fish,nemo,seawater fish,tropical fish"
4674032e53b9fd37c1935c9110af1bff,TapeDispenser,n3215404,dispenser,tape dispenser,"blue,clack,clear tape,dispenser,dispenser of tape,scotch,tape,tape dispenser,translucent,word"
4678e2ac3d7b854822da93cf54dcdb74,,n2276911,butterfly,lionheads undomiel     s butterfly animated by devented,"animated,arwen,butterfly,devented,imladris,lionhead,lord of the rings,lotr,rivendell,tiara,undomiel"
467f85c3590994c1e0e89fd83955713c,ChestOfDrawers,n3018908,"chest of drawers,chest,bureau,dresser",bedside table,"bed,bed time,bedroom,brown,brown furniture,comfort,furniture,futon,good sleep,house,inervative,king,king size,king size bed,lounge,modern,night,night time,pine,pine furniture,sleep,sleeping,soffa,wooden,wooden furniture"
4686c4c4fb1eacdcdbf9cf76644d6e7f,_StanfordSceneDBModels,,,vassoura,"broom,vassoura"
468a110ac6ede4507d11f9fcb943bcf5,_StanfordSceneDBModels,,,fernbedienung rc,"control,fernbedienung,fernseher,infrared,radio control,remote,remote control,teleguidance,tv"
4694509af1ab3d3d5f16c469ffeb982e,"Desktop,Computer",n3086983,"computer,computing machine,computing device,data processor,electronic computer,information processing system",dell computer,"cabrera,computer,dell,desktop,gabriel"
4698973d47c780654f48c7d5931203ac,Book,n6422547,book,open book,"hardcover,open book"
469a2bf8301e65fee57970a234903a42,_StanfordSceneDBModels,n2818969,beaker,beaker  improved,"beaker,laaboratory glassware,laboratory equipment,science equipment"
46a0a5970359f5dc43ac09133d4c1d60,"MediaStorage,WallUnit,TvStand",n3295564,entertainment center,entertainment center,"brown,center,dvd,entertainment,game,media,shelf,stand,system,table,tv,wood"
46a735add0685a928a50c06e5f8c0209,,n14991055,oil,oil barrels,"barrel,barrels,fuel,industrial,oil,rusty,steel"
46accadd7db0994a108986f20784479f,,n3798315,"mountain bike,all-terrain bike,off-roader",mountain bike     mm suspension fork,"disk brakes,fork,mountain bike,mtb,suspension"
46b4926583a467919f1cb2f8eb14c2c,"Chair,Chaise",n3005231,chair,animal print chair,*
46b4d1c0ee560d6f68090cded41dd5cd,Tank,n4396120,"tank,army tank,armored combat vehicle,armoured combat vehicle",tank,*
46bb63196198ffa2fc98aa4b97627df6,"ChestOfDrawers,Dresser",n3018908,"chest of drawers,chest,bureau,dresser",drawer dresser,"architecture,chest,dresser,furniture,traditional"
46c8f742ae31294cb4a4ddb21cda79e5,"Chair,AccentChair,_AttributesTrain",n3005231,chair,arpeggio side seating,"armchair,arpeggio,caddetails,chair,furnishings,furniture,interior,kimball,office,seating,upholstered"
46cef01263d9b449405738a4d4d0fc7f,Table,n4386330,table,folding table,"folding,folding table,furniture,table"
46e3e18fd10b6fb3c5eb3ae2e8bb1ef5,USBStick,n3750331,"memory device,storage device",pen drive,"data,drive,gb,pen,traveller,usb"
46e6940c41eac9eadfa8261e130bcc9c,,,,dovahkiin hellip  dragonborn,"dovahkiin,dragonborn,dragonborn helmet,elder scrolls,frequent pee,helmet,oblivion,skyrim"
46e9bb59c4ce35bc816ba383fb69bc11,"Stool,Barstool,_AttributesTrain",n4334034,stool,new model   aas   about a stool   temporary model not from original dwg,"barstool,hay,icons of denmark"
46ed9dad0440c043d33646b0990bb4a,"_StanfordSceneDBModels,DrinkingUtensil,Mug,_Attributes",n3802912,mug,mug,"jug,mug"
47044f949cd84efbfe7bebacf7a743b8,,,,miroir,*
4706b6fc43ee09358fe24cab2bc152da,"PottedPlant,_StanfordSceneDBModels",n17402,"plant,flora,plant life",potted plant,"domestic,foliage,green,indoor,plant,planted pot,pot"
4719ac40462cb01850e961cdc6fb5c30,"Fruit,Banana,FoodItem",n12372804,"banana,banana tree",banana,"banana,desert,dessert,model,smooth,snack"
471a1ba8c1e1fb0a5b031707d900d7ec,CellPhone,n2995984,"cellular telephone,cellular phone,cellphone,cell,mobile phone",lg chocolate white,"chocolate,communication,lg,mobile,phone,ring,white"
471b51bcbbce70c22f81cb887dc35578,"Stapler,_AttributesTrain",n4310635,"stapler,stapling machine",stapler,*
471fcc6a297e566b985620cba44cf716,"_StanfordSceneDBModels,Pan",n3886228,"pan,cooking pan",pan,"kitchen,pan"
47204f6aaa776c7bf8208b6313b1ffa0,"ToyFigure,_StanfordSceneDBModels,_SceneGalleryModels",,,porygon,"ese,game,games,japan,nintendo,pikachu,pokemon,porygon,show,video"
4722df18795ad696d3a219f110f7ca22,,n2155643,game,game attempt     the spiral tower,"attempt,fall,game,gioco,sketch,sketchup,spiral,spirale,torre,tour,tower,walk"
4724d203db838e96596ef7cee789ac62,,,,retro shelf,"furniture,retro,shelf"
472672b9ec4651e8504721639e19f609,Blind,n2854358,"blind,screen",blind,*
47267d5efe13508c566636e42679cc7f,"VideoGameConsole,PS3",,,playstation,"blu,bluray,console,electronic,entertainment,fonso,game,hitec,play,playstation,ps,ray,sony,station,video,videogame,videogames"
472dc5f703cd91c835836c728d324152,Vase,n4529463,vase,kare       vase alu metropolis belly high  vase metropolis alu belly high,"decoration,design,dining room,kare,lifestyle,lounge,speisezimmer,trendy,vase,wohnen"
47337e2941a1f64c1b62ac564eb0516b,"_StanfordSceneDBModels,ToyFigure",,,trophy,"cad man,cadman,trophy"
4735568bd188aefcb8e1b99345a5afd4,Couch,n4263630,"sofa,couch,lounge",arthe sofa by cor,"accessories,archicad,bim,chair,cor,couch,design,furniture,german,manufacturer,objects,office,poltrona,products,seat,sofa"
473758ca6cb0506ee7697d561711bd2b,"Fruit,Banana,FoodItem",n12372804,"banana,banana tree",banana,*
473a6aaa8da5b0b1d810b14a81e12eca,"Table,EndTable",n4386330,table,bdi stream end table by smart furniture,"bdi stream end table,bdi tables,smart furniture,stream end table"
473ea02038078433988af32f989056a2,"_StanfordSceneDBModels,_SceneGalleryModels,Calculator",n2942270,"calculator,calculating machine",ti    calculator  the sketchup version,"buttons,calculator,computation,games,graphing,mathematics,push,school,scientific,texas instruments,ti,yosofun"
473fa43f8b460b5835836c728d324152,"WallArt,Painting",n3849869,oil painting,kare       oil painting tiger family    x      set    ouml lbild tiger family    x      set,"africa,bild,dekoration,design,kare,lifestyle,living,living room,painting,picture,tiger,trendy,wohnen,wohnzimmer"
4743c6feeda10ecd79368d1198f406e7,"Table,DiningTable",n3205892,"dining table,board",trestle salvaged wood extension dining tables,"dinning,furniture,interior design,restoration hardware,table"
4745991e7c0c7966a93f1ea6ebdeec6f,Gun,n3472916,gun,top arabas       gun carriage,*
4748c272f66b9e99d311c97820da2859,,n3782816,"model,simulation",sony walkman nw hd,"gb,gigabyte,harddisk,nwhd,player,sony,walkman,xbox"
474af011baf759749393793f9cf3dbea,Ipad,,,ipad,"ipad,ipod"
474b82a849e5064fa9dea4db53ba3dd,"Chair,Chaise",n3267635,"easy chair,lounge chair,overstuffed chair",kp model easy chair,"chair,easy chair,furniture,indoor,interior,living room,outdoor,seat"
474bb9237d276f5d6a12484fa9d9be10,Planet,n14867162,"earth,ground",earth at night,"earth,gaia,globe,planet,planet earth,solar system,space,terra,the world"
47508a52f351a99119e90631ea81587a,,,,rainbow yoshi,rainbow
475336e01a31e587af365ec12406f363,,,,pillls,*
475607c743ad056f3f4bd149457157c3,Curtain,n13094739,cortina,cortina,cortina
475866ae230d39054de7727d91bd721,,n4523286,urinal,k      er bardon trade  urinal with rear spud,"bardon,kohler,urinal"
475c53f4ca18cfcb6868df9ac74c844c,Fireplace,n3351301,"fireplace,hearth,open fireplace",tuscany grill,"bar,brick,concrete,concrete pavers,decorative pavers,granite pavers,grill,hearth,landscape design,landscaping,modular fireplace unit,modular grill unit,outdoor design solutions,outdoor fireplace,outdoor kitchens,outdoor living,pavers,permeable pavers,pizza oven,segmental paving,unilock,unilock elements,water feature,waterfall,wood boxes"
475da7c72bb5dacb952a1a06cc58a0be,PersonStanding,n5224944,person,mr suit man,"man,suit"
4760c46c66461a79dd3adf3090c701f7,Couch,n4263630,"sofa,couch,lounge",couch,"chair,couch,furniture,home furnishings,interior decoration,pillows,sofa"
47709b45b2110778a26e3d8de97aed3f,Cabinet,,,ikea faktum   armario de parede   cm largura,"cozinha,faktum,ikea,kitchen"
477bce23ad3649bb9b03c45dc360c1f,,n3214387,"disk drive,disc drive,hard drive,Winchester drive",mybook external hard drive   westen digital,"drive,external,hard,mybook"
477d9d67e437f6c0c6d8bc97cf2f0284,,n4401354,"target,butt",bow and arrow target,"aarow,and,archer,arrow,bow,colour,fun,medievil,merve,new,target,targets"
478405296db4cbd54bee9d180ad875d4,TrashBin,n2843139,bin,bin,australian recycling bin
4784aeb9d867aa83f685327911e7e258,PottedPlant,n17402,"plant,flora,plant life",vase of roses,"flower,flower with stem,red rose,rose,rose without thorns,valentine,valentines day,vase,vase of roses"
4784f714476e908843638dabe1eb5336,Desk,n4615687,writing desk,writing desk    door,writing desk
4789d91c52c2847a79c0e593f920268b,Telescope,n4410773,"telescope,scope",telescope,*
478b406f1129e45c2af8f9e3bba03961,"StandingClock,Clock",n3457538,"grandfather clock,longcase clock",large grandfather clock,"architecture,clock,details,electronics,grandfather,interior"
478b75ef6ac747d0dac42bdc1d2df4a3,,n2849749,"blackboard,chalkboard",blackboard   ardoise murale,"ad,affichage,architecture commerciale,ardoise,blackboard,communication,information,infos,merchandising,panneau,pannel,retail,signalisation,writing"
47a06ab7c138a2ecaca4de3c5e31234,"ChestOfDrawers,Armoire",n2742555,armoire,armoire,*
47a6033fe59c7565386587cdaf0d33b3,"Computer,Desktop,_StanfordSceneDBModels",n3184677,desktop computer,mac pro,mac pro mac pro apple macintosh
47a80183e196ff8e265d1076b4b6c5c,,n4379457,"switch,electric switch,electrical switch",light switch,*
47aa44d818a406d822d6b12a61cbb9ae,Piano,n3934354,"piano,pianoforte,forte-piano",piano,"chouinard,clavinova,jonathan,piano,yamaha"
47ac4f73d91f8ff0c862eec8232fff1e,Chair,n3005231,chair,scan design crystal chair,scan design scandesign crystal clear acrylic dining chair
47ad0af4207beedb296baeb5500afa1a,Couch,n4263630,"sofa,couch,lounge",couch,couch
47af34e839efb8170c4dc29dcb8409,"Computer,Laptop",n3924602,"personal computer,PC,microcomputer",samsung r,"cool,informatique,ordinateur,pc,portable,samsung"
47b32bdc02e4025780d6227ff9b21190,"Chair,OfficeChair",n3005231,chair,kab office chair,"control room furniture,ergonomic chair,operator chair"
47b8322f6c83407ae0bc4ac9fb86d343,"ChestOfDrawers,Dresser",n3018908,"chest of drawers,chest,bureau,dresser",antique dresser,"chest of drawers,chest on chest"
47c45ac7187a9674421b433358248213,"Couch,Sectional",n4263630,"sofa,couch,lounge",boconcept quattro couch with resting unit   beige soft,"boconcept,couch,furniture,gabon,modern furniture,panther,sectional,sofa"
47c68395a5775e10d9deb3f829cc2475,Oven,n4337478,"stove,kitchen stove,range,kitchen range,cooking stove",stove,"cooking,kitchen,oven"
47cb4740e2e0cb8d11bf24e88933ed8f,"MediaStorage,WallUnit,TvStand",n3295564,entertainment center,entertainment center,tv stand
47ddee3efcabe46a2654349849d9bb55,,n2086723,"dog,domestic dog,Canis familiaris",trophy and new techniques for n dog,"bubble,building,glass,house,trophy"
47e0235a83058335782611375da5ea9a,"Pen,_StanfordSceneDBModels,_SceneGalleryModels",n3913116,pen,chubby ball point pen,"ball,equipment,ink,office,parker,pen,point,stationary,writing"
47e5a76b11058d7673b8ea30c1700f67,Stool,n3807420,"music stool,piano stool",piano stool,"chair,piano,piano seat,piano stool,seat,stool"
47edf107b3ac00aae43969badba53c7b,Scale,n13176554,"scale,scale leaf",weight scale,"scale,weigh,weight"
47ee1831538d4a0a738e43095496b061,Cabinet,n3496279,"hanging,wall hanging",th century hanging cupboard from popular woodworking november,*
47f1448faf81323d2c5feaa79a412ffe,_StanfordSceneDBModels,n12131755,"chess,cheat,Bromus secalinus",chess  porcelain,"chess,chess to play in sketchup,game,piece,play"
47f8077df0ffcdeb80d7130c1957812e,"_StanfordSceneDBModels,Pan",n3886228,"pan,cooking pan",pan,"cook,cooking,gyrxiur,kitchen,kuchyna,kuchyne,pan,panev,panvica,varenie"
47f92f099bea6f2b2c75f7ae6d27015e,Truck,n4497386,"truck,motortruck",vw caddy,"air,automobile,bingo svt,caddy,carburetor,cleaner,components,engine,exhaust,fan,fjc,foofer,headlights,intercooler,interior,ivan k,logo,mirrors,motodaz,panels,parts,side,subwoofer,vehicle,vents,vw,wheels,white"
47fa0f6c9b9f019742cc639a26c5af8c,Cabinet,n2936496,cabinet,display cupboard,"cabinet,cupboard"
47fc4a2417ca259f894dbff6c6a6be89,"ComputerMouse,_StanfordSceneDBModels,_SceneGalleryModels",n3799022,"mouse,computer mouse",mouse genius,"computadora,genius,hardware,mouse,netscroll,pc,raton"
47ffa354257d2e3b20f4d1b537b5ee90,ChestOfDrawers,n3018908,"chest of drawers,chest,bureau,dresser",chest drawer,drawer
47ffbf55cf17271daa240859797ece5b,Chair,n3005231,chair,xbox     racing cockpit,"cockpit,gaming,racing chair,racing seat"
4801fb3bd8ed2551d4ab0eed66631cfe,Camera,n4576349,webcam,simple webcam,"camera,computer,webcam"
48045af90c7959e5738e43095496b061,"Table,AccentTable",n4386330,table,stickley side table from popular woodworking magazine november,*
480fa0aa1cd17b12426f9b8d387ec2fe,"Table,EndTable",n4386330,table,end table,"end table,glass,table"
4816d210f048e5be4f65dd993ec5afec,PottedPlant,,,vaso planta decora ccedil  atilde o,"indoor,plant,planta,vaso"
48196d9cf4fb9a1439a4971adc53c51d,Ipod,,,ipod prime  colored,"apple,camera,classic,computer,computers,iphone,ipod,mac,mini,nano,pixel,player,prime,record,safari,shuffle,tb,terabyte,video"
4819732b962de70ae83221ad0d21775,"ChestOfDrawers,Dresser,_AttributesTrain",n3018908,"chest of drawers,chest,bureau,dresser",dresser    drawers,"chair,commercial,contract,furniture,ganged,healthcare,lounge,loveseat,multiple,seating,sofa"
48205c79d48ca2049f433921788191f3,Couch,n4263630,"sofa,couch,lounge",white round couch,"appliances,couch,furniture,round,white"
4820b629990b6a20860f0fe00407fa79,Couch,n4263630,"sofa,couch,lounge",togo sofa,"furniture,ligne roset"
4822040b168c73f6cc3a1029dd9b482e,"Bed,LoftBed",n2821967,bed,ikea loft bed tovik,"hochbett,ikea,loft,loft bed"
482307b59d7693f3e6c284ea82116e,Chair,n3005231,chair,school desk,"architecture,desk,furniture,school"
4826f1ea37ae4aad23068e844f84e20b,MediaPlayer,n4070266,"record changer,auto-changer,changer",sony cd changer,"audio,cd,changer,compact disk,electronics,entertainment,player,sony,storage"
4829cc6d03ae190f9c5ef1b2c5cedd88,Fish,n2514684,fish,amphiprion ocellairs  common clown fish,"clown,coral,fish,gills,reef,scales,water"
482ae495439fca7ef5afb395b99ae069,Blender,n2853991,"blender,liquidizer,liquidiser",blender,*
482f328d1a777c4bd810b14a81e12eca,"Bookcase,5Shelves",n4197095,shelf,wide deep  book shelf     d,"bookcase,bookshelf,bookshelves,shelf,smart furniture"
4835bb37072cb5dafc23d64476f7d890,Vase,n4529463,vase,vase,*
4845731dbf7522b07492cbf7d8bec255,Bowl,n2884435,bowl,bowl,"bowl,decorative objects,glass objects,house obejcts"
484648c451f60f6aff7cb57cb6633326,PillBottle,n3943819,pill bottle,pill bottle,*
484a49065ab1430624256fd51423318f,SkateBoard,n4233049,skateboard,skateboard,skateboard
484d426be1eb399be0032350401b42b9,"_StanfordSceneDBModels,MediaPlayer",n2991759,CD player,harmon   kardon receiver,"avr,fonso,harman,harmon,hitec,home,kardon,receiver,reciever,speaker,system,theater,theatre,volume"
48551a09f9f8bae4981c84ec610bc6b2,,n4453655,"toilet,can,commode,crapper,pot,potty,stool,throne",pot,"pot,square"
4855971647f786b642e1bb4fe264125f,"Chair,SideChair,_AttributesTrain",n4338415,"straight chair,side chair",chair louis iv,"chair,classic,dining,french,furniture"
485d9ea2f47335b03e27fc67bf70fa23,Book,n6422547,book,book,book
485f4c9da0348ab4e552ee47f47ae09a,Mirror,,,mirror libertine,"accessories,baroque,black mirror,comunistar designers,gothic,home,interior,libertine,luxury apartment,mirror,residence"
486009e471801c289c34dbeaca7cf15,"_StanfordSceneDBModels,Ball,_AttributesTrain",n2781674,ball,volleyball ball,"ball,bike,billard,body building,bodybuilding,fitness,gym,pool,rollerskate,skater,sport,table,tisch,volleyball"
486780262fe0246cb623554176aa8b5c,,n4472736,tractor,case ih tractor,"case,case ih,de jager,equipment,farm,ih,international,magnum,tractor"
4872809f5744808116b34c3751bc447d,,,,nwc standard infantry,*
487355a8e43928b2e5a7df50ef0108fc,,n4205840,"shock absorber,shock,cushion",wu shock,"college,college mascot,kansas mascot,mascot,ugliest mascot,ugly,wheat man,wichita,wichita state,wsu,wu shock,wushock"
487355f92426a19a701387e5a0934ad1,,n2781674,ball,pok eacute  ball,"game,games,japanese,logo,nintendo,pikachu,pokeball,pokemon,show,video"
48751d0180d21905f91af49d62136752,Telephone,n4408223,"telephone,phone,telephone set",ge digital answering machine with speakerphone,"answering,ge,phone,speakerphone,telephone"
4878dce66b6f21fbcbdc06efa33473ff,,,,epson eh tw,"beamer,epson,projektor"
48862d7ed8b28f5425ebd1cd0b422e32,,n3963609,planter,ss,"architectural,cast,concrete,container,decor,exterior,garden,kornegay,kornegay design,landscape,landscape amenities,landscaping,lawn,outdoor,park,patio,planter,planters,pot,pots,precast,public,site,site amenities,site furnishing,square,street,street furnishings,streetscape,yard"
